calibration_risk_norm,neighbor_error_rate_norm,predicted_assurance_risk
0.24369747899159663,0.025210084033613446,0.564656986960634
0.25210084033613445,0.025210084033613446,0.5703651675420083
0.26050420168067223,0.025210084033613446,0.576054696815877
0.2689075630252101,0.025210084033613446,0.5817241352142617
0.2773109243697479,0.025210084033613446,0.5873720641428745
0.2857142857142857,0.025210084033613446,0.5929970873372472
0.29411764705882354,0.025210084033613446,0.5985978321703603
0.3025210084033613,0.025210084033613446,0.6041729509093438
0.31092436974789917,0.025210084033613446,0.6097211219190333
0.31932773109243695,0.025210084033613446,0.6152410508103321
0.3277310924369748,0.025210084033613446,0.620731471531538
0.3361344537815126,0.025210084033613446,0.6261911474009922
0.3445378151260504,0.025210084033613446,0.6316188720796023
0.3529411764705882,0.025210084033613446,0.6370134704820011
0.36134453781512604,0.025210084033613446,0.6423737996253078
0.36974789915966383,0.025210084033613446,0.6476987494146553
0.37815126050420167,0.025210084033613446,0.6529872433648582
0.38655462184873945,0.025210084033613446,0.65823823925779
0.3949579831932773,0.025210084033613446,0.6634507297352412
0.40336134453781514,0.025210084033613446,0.6686237428272178
0.4117647058823529,0.025210084033613446,0.6737563424158354
0.42016806722689076,0.025210084033613446,0.6788476286351387
0.42857142857142855,0.025210084033613446,0.683896738207363
0.4369747899159664,0.025210084033613446,0.6889028447163196
0.4453781512605042,0.025210084033613446,0.6938651588187462
0.453781512605042,0.025210084033613446,0.6987829283946339
0.4621848739495798,0.025210084033613446,0.7036554386376637
0.47058823529411764,0.025210084033613446,0.7084820120870565
0.4789915966386554,0.025210084033613446,0.7132620086022368
0.48739495798319327,0.025210084033613446,0.7179948252818544
0.49579831932773105,0.025210084033613446,0.7226798963288079
0.5042016806722689,0.025210084033613446,0.7273166928630145
0.5126050420168067,0.025210084033613446,0.7319047226837687
0.5210084033613445,0.025210084033613446,0.7364435299836014
0.5294117647058824,0.025210084033613446,0.7409326950156372
0.5378151260504201,0.025210084033613446,0.7453718337164951
0.5462184873949579,0.025210084033613446,0.7497605972868436
0.5546218487394958,0.025210084033613446,0.7540986717317518
0.5630252100840336,0.025210084033613446,0.7583857773630202
0.5714285714285714,0.025210084033613446,0.7626216682656989
