calibration_risk_norm,numerical_confidence,predicted_assurance_risk
0.06722689075630252,0.5168067226890757,0.4691629020228018
0.07563025210084033,0.5168067226890757,0.4783611571504467
0.08403361344537814,0.5168067226890757,0.48757410974481774
0.09243697478991596,0.5168067226890757,0.49679551282449713
0.10084033613445378,0.5168067226890757,0.5060190964391614
0.1092436974789916,0.5168067226890757,0.5152385847065434
0.11764705882352941,0.5168067226890757,0.524447712883656
0.12605042016806722,0.5168067226890757,0.53364024437369
0.13445378151260504,0.5168067226890757,0.5428099875706214
0.14285714285714285,0.5168067226890757,0.5519508124451817
0.15126050420168066,0.5168067226890757,0.5610566667783793
0.15966386554621848,0.5168067226890757,0.5701215919522145
0.1680672268907563,0.5168067226890757,0.5791397382115361
0.1764705882352941,0.5168067226890757,0.5881053793160745
0.18487394957983191,0.5168067226890757,0.5970129265074963
0.19327731092436973,0.5168067226890757,0.6058569417227647
0.20168067226890757,0.5168067226890757,0.614632149992065
0.21008403361344538,0.5168067226890757,0.6233334509669792
0.2184873949579832,0.5168067226890757,0.6319559295323562
0.226890756302521,0.5168067226890757,0.6404948654633258
0.23529411764705882,0.5168067226890757,0.6489457420970431
0.24369747899159663,0.5168067226890757,0.6573042539969287
0.25210084033613445,0.5168067226890757,0.6655663135952697
0.26050420168067223,0.5168067226890757,0.6737280568080118
0.2689075630252101,0.5168067226890757,0.6817858476232727
0.2773109243697479,0.5168067226890757,0.6897362816725006
0.2857142857142857,0.5168067226890757,0.6975761888001948
0.29411764705882354,0.5168067226890757,0.705302634654637
0.3025210084033613,0.5168067226890757,0.7129129213281213
0.31092436974789917,0.5168067226890757,0.7204045870806449
0.31932773109243695,0.5168067226890757,0.7277754051859222
0.3277310924369748,0.5168067226890757,0.735023381942882
0.3361344537815126,0.5168067226890757,0.7421467538994803
0.3445378151260504,0.5168067226890757,0.7491439843387289
0.3529411764705882,0.5168067226890757,0.7560137590792726
0.36134453781512604,0.5168067226890757,0.7627549816447029
0.36974789915966383,0.5168067226890757,0.7693667678570479
0.37815126050420167,0.5168067226890757,0.7758484399105869
0.38655462184873945,0.5168067226890757,0.7821995199823246
0.3949579831932773,0.5168067226890757,0.7884197234351473
0.40336134453781514,0.5168067226890757,0.7945089516689345
0.4117647058823529,0.5168067226890757,0.800467284673735
0.42016806722689076,0.5168067226890757,0.8062949733375904
0.42857142857142855,0.5168067226890757,0.8119924315597463
0.4369747899159664,0.5168067226890757,0.817560228217868
0.4453781512605042,0.5168067226890757,0.8229990790355244
0.453781512605042,0.5168067226890757,0.8283098383936681
0.4621848739495798,0.5168067226890757,0.8334934911271377
0.47058823529411764,0.5168067226890757,0.8385511443444257
